"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","AGE_BAND"
2023,"2023-08-01","2023-08-31","NSW","Remote Australia","17-25","speed_fines","Police issued",21,0,1,"Young"
2023,"2023-08-01","2023-08-31","NSW","Remote Australia","40-64","speed_fines","Police issued",55,0,0,"Mature"
2023,"2023-08-01","2023-08-31","NSW","Remote Australia","65 and over","speed_fines","Police issued",10,0,0,"Senior"
2023,"2023-08-01","2023-08-31","NSW","Unknown","26-39","speed_fines","Police issued",9,0,0,"Adult"
2023,"2023-08-01","2023-08-31","NSW","Unknown","40-64","speed_fines","Police issued",8,0,0,"Mature"
2023,"2023-08-01","2023-08-31","NSW","Unknown","Unknown","speed_fines","Fixed camera",36480,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","NSW","Unknown","Unknown","speed_fines","Mobile camera",3397,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","NSW","Unknown","Unknown","speed_fines","Red light camera",22829,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","NSW","Very Remote Australia","40-64","speed_fines","Police issued",15,0,0,"Mature"
2023,"2023-08-01","2023-08-31","NSW","Very Remote Australia","65 and over","speed_fines","Police issued",4,0,0,"Senior"
2023,"2023-08-01","2023-08-31","NT","Unknown","17-25","speed_fines","Mobile camera",425,0,0,"Young"
2023,"2023-08-01","2023-08-31","NT","Unknown","17-25","speed_fines","Police issued",45,0,5,"Young"
2023,"2023-08-01","2023-08-31","NT","Unknown","17-25","speed_fines","Red light camera",49,0,0,"Young"
2023,"2023-08-01","2023-08-31","NT","Unknown","26-39","speed_fines","Mobile camera",972,0,0,"Adult"
2023,"2023-08-01","2023-08-31","NT","Unknown","26-39","speed_fines","Police issued",100,2,11,"Adult"
2023,"2023-08-01","2023-08-31","NT","Unknown","26-39","speed_fines","Red light camera",148,0,0,"Adult"
2023,"2023-08-01","2023-08-31","NT","Unknown","40-64","speed_fines","Mobile camera",1175,0,0,"Mature"
2023,"2023-08-01","2023-08-31","NT","Unknown","40-64","speed_fines","Police issued",103,0,0,"Mature"
2023,"2023-08-01","2023-08-31","NT","Unknown","40-64","speed_fines","Red light camera",245,0,0,"Mature"
2023,"2023-08-01","2023-08-31","NT","Unknown","65 and over","speed_fines","Mobile camera",327,0,0,"Senior"
2023,"2023-08-01","2023-08-31","NT","Unknown","65 and over","speed_fines","Police issued",12,1,4,"Senior"
2023,"2023-08-01","2023-08-31","NT","Unknown","65 and over","speed_fines","Red light camera",40,0,0,"Senior"
2023,"2023-08-01","2023-08-31","NT","Unknown","Unknown","speed_fines","Mobile camera",94,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","NT","Unknown","Unknown","speed_fines","Red light camera",13,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","SA","Unknown","0-16","speed_fines","Police issued",0,1,0,"Unknown"
2023,"2023-08-01","2023-08-31","SA","Unknown","17-25","speed_fines","Fixed camera",491,0,0,"Young"
2023,"2023-08-01","2023-08-31","SA","Unknown","17-25","speed_fines","Mobile camera",871,0,0,"Young"
2023,"2023-08-01","2023-08-31","SA","Unknown","17-25","speed_fines","Police issued",719,2,7,"Young"
2023,"2023-08-01","2023-08-31","SA","Unknown","26-39","speed_fines","Fixed camera",1155,0,0,"Adult"
2023,"2023-08-01","2023-08-31","SA","Unknown","26-39","speed_fines","Mobile camera",2501,0,0,"Adult"
2023,"2023-08-01","2023-08-31","SA","Unknown","26-39","speed_fines","Police issued",1311,2,12,"Adult"
2023,"2023-08-01","2023-08-31","SA","Unknown","40-64","speed_fines","Fixed camera",2191,0,0,"Mature"
2023,"2023-08-01","2023-08-31","SA","Unknown","40-64","speed_fines","Mobile camera",3960,0,0,"Mature"
2023,"2023-08-01","2023-08-31","SA","Unknown","40-64","speed_fines","Police issued",1711,7,9,"Mature"
2023,"2023-08-01","2023-08-31","SA","Unknown","65 and over","speed_fines","Fixed camera",808,0,0,"Senior"
2023,"2023-08-01","2023-08-31","SA","Unknown","65 and over","speed_fines","Mobile camera",1099,0,0,"Senior"
2023,"2023-08-01","2023-08-31","SA","Unknown","65 and over","speed_fines","Police issued",456,0,0,"Senior"
2023,"2023-08-01","2023-08-31","SA","Unknown","Unknown","speed_fines","Fixed camera",171,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","SA","Unknown","Unknown","speed_fines","Mobile camera",198,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","SA","Unknown","Unknown","speed_fines","Police issued",2,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","TAS","Unknown","17-25","speed_fines","Fixed or mobile camera",474,0,0,"Young"
2023,"2023-08-01","2023-08-31","TAS","Unknown","17-25","speed_fines","Police issued",294,0,11,"Young"
2023,"2023-08-01","2023-08-31","TAS","Unknown","26-39","speed_fines","Fixed or mobile camera",1128,0,0,"Adult"
2023,"2023-08-01","2023-08-31","TAS","Unknown","26-39","speed_fines","Police issued",504,0,17,"Adult"
2023,"2023-08-01","2023-08-31","TAS","Unknown","40-64","speed_fines","Fixed or mobile camera",1692,0,0,"Mature"
2023,"2023-08-01","2023-08-31","TAS","Unknown","40-64","speed_fines","Police issued",536,0,8,"Mature"
2023,"2023-08-01","2023-08-31","TAS","Unknown","65 and over","speed_fines","Fixed or mobile camera",561,0,0,"Senior"
2023,"2023-08-01","2023-08-31","TAS","Unknown","65 and over","speed_fines","Police issued",168,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","17-25","speed_fines","Fixed camera",85,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","17-25","speed_fines","Mobile camera",529,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","17-25","speed_fines","Police issued",706,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","26-39","speed_fines","Fixed camera",349,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","26-39","speed_fines","Mobile camera",1752,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","26-39","speed_fines","Police issued",1515,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","40-64","speed_fines","Fixed camera",673,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","40-64","speed_fines","Mobile camera",2695,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","65 and over","speed_fines","Fixed camera",327,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","65 and over","speed_fines","Mobile camera",1056,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","65 and over","speed_fines","Police issued",539,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","Unknown","speed_fines","Fixed camera",514,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","VIC","Inner Regional Australia","Unknown","speed_fines","Mobile camera",1555,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","17-25","speed_fines","Fixed camera",3011,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","17-25","speed_fines","Mobile camera",2190,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","17-25","speed_fines","Police issued",1061,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","26-39","speed_fines","Fixed camera",10596,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","26-39","speed_fines","Mobile camera",8854,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","26-39","speed_fines","Police issued",2022,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","40-64","speed_fines","Fixed camera",17654,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","40-64","speed_fines","Mobile camera",14350,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","40-64","speed_fines","Police issued",2386,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","65 and over","speed_fines","Fixed camera",4860,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","65 and over","speed_fines","Mobile camera",3777,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","65 and over","speed_fines","Police issued",461,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","Unknown","speed_fines","Fixed camera",11578,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","VIC","Major Cities of Australia","Unknown","speed_fines","Mobile camera",7057,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","17-25","speed_fines","Fixed camera",2,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","17-25","speed_fines","Mobile camera",101,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","26-39","speed_fines","Fixed camera",12,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","26-39","speed_fines","Mobile camera",293,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","26-39","speed_fines","Police issued",301,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","40-64","speed_fines","Fixed camera",14,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","40-64","speed_fines","Mobile camera",490,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","40-64","speed_fines","Police issued",380,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","65 and over","speed_fines","Fixed camera",8,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","65 and over","speed_fines","Mobile camera",218,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","65 and over","speed_fines","Police issued",88,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","Unknown","speed_fines","Fixed camera",6,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","VIC","Outer Regional Australia","Unknown","speed_fines","Mobile camera",302,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","VIC","Remote Australia","26-39","speed_fines","Police issued",1,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Remote Australia","40-64","speed_fines","Police issued",12,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Remote Australia","65 and over","speed_fines","Police issued",11,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Unknown","17-25","speed_fines","Fixed camera",52,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Unknown","17-25","speed_fines","Mobile camera",84,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Unknown","17-25","speed_fines","Police issued",33,0,0,"Young"
2023,"2023-08-01","2023-08-31","VIC","Unknown","26-39","speed_fines","Fixed camera",142,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Unknown","26-39","speed_fines","Mobile camera",221,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Unknown","26-39","speed_fines","Police issued",65,0,0,"Adult"
2023,"2023-08-01","2023-08-31","VIC","Unknown","40-64","speed_fines","Fixed camera",259,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Unknown","40-64","speed_fines","Mobile camera",365,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Unknown","40-64","speed_fines","Police issued",99,0,0,"Mature"
2023,"2023-08-01","2023-08-31","VIC","Unknown","65 and over","speed_fines","Fixed camera",70,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Unknown","65 and over","speed_fines","Mobile camera",146,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Unknown","65 and over","speed_fines","Police issued",26,0,0,"Senior"
2023,"2023-08-01","2023-08-31","VIC","Unknown","Unknown","speed_fines","Fixed camera",186,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","VIC","Unknown","Unknown","speed_fines","Mobile camera",166,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","WA","Unknown","0-16","speed_fines","Fixed camera",2,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","WA","Unknown","17-25","speed_fines","Average speed camera",243,0,0,"Young"
2023,"2023-08-01","2023-08-31","WA","Unknown","17-25","speed_fines","Fixed camera",1055,0,0,"Young"
2023,"2023-08-01","2023-08-31","WA","Unknown","17-25","speed_fines","Mobile camera",5751,0,0,"Young"
2023,"2023-08-01","2023-08-31","WA","Unknown","17-25","speed_fines","Police issued",848,0,0,"Young"
2023,"2023-08-01","2023-08-31","WA","Unknown","17-25","speed_fines","Red light camera",963,0,0,"Young"
2023,"2023-08-01","2023-08-31","WA","Unknown","17-25","speed_fines","Unknown",0,0,27,"Young"
2023,"2023-08-01","2023-08-31","WA","Unknown","26-39","speed_fines","Average speed camera",581,0,0,"Adult"
2023,"2023-08-01","2023-08-31","WA","Unknown","26-39","speed_fines","Fixed camera",2970,0,0,"Adult"
2023,"2023-08-01","2023-08-31","WA","Unknown","26-39","speed_fines","Mobile camera",13870,0,0,"Adult"
2023,"2023-08-01","2023-08-31","WA","Unknown","26-39","speed_fines","Police issued",1591,0,0,"Adult"
2023,"2023-08-01","2023-08-31","WA","Unknown","26-39","speed_fines","Red light camera",3479,0,0,"Adult"
2023,"2023-08-01","2023-08-31","WA","Unknown","26-39","speed_fines","Unknown",0,0,51,"Adult"
2023,"2023-08-01","2023-08-31","WA","Unknown","40-64","speed_fines","Average speed camera",623,0,0,"Mature"
2023,"2023-08-01","2023-08-31","WA","Unknown","40-64","speed_fines","Fixed camera",4809,0,0,"Mature"
2023,"2023-08-01","2023-08-31","WA","Unknown","40-64","speed_fines","Mobile camera",19806,0,0,"Mature"
2023,"2023-08-01","2023-08-31","WA","Unknown","40-64","speed_fines","Police issued",1909,0,0,"Mature"
2023,"2023-08-01","2023-08-31","WA","Unknown","40-64","speed_fines","Red light camera",7557,0,0,"Mature"
2023,"2023-08-01","2023-08-31","WA","Unknown","40-64","speed_fines","Unknown",0,0,63,"Mature"
2023,"2023-08-01","2023-08-31","WA","Unknown","65 and over","speed_fines","Average speed camera",97,0,0,"Senior"
2023,"2023-08-01","2023-08-31","WA","Unknown","65 and over","speed_fines","Fixed camera",1191,0,0,"Senior"
2023,"2023-08-01","2023-08-31","WA","Unknown","65 and over","speed_fines","Mobile camera",4523,0,0,"Senior"
2023,"2023-08-01","2023-08-31","WA","Unknown","65 and over","speed_fines","Police issued",360,0,0,"Senior"
2023,"2023-08-01","2023-08-31","WA","Unknown","65 and over","speed_fines","Red light camera",2251,0,0,"Senior"
2023,"2023-08-01","2023-08-31","WA","Unknown","Unknown","speed_fines","Mobile camera",12,0,0,"Unknown"
2023,"2023-08-01","2023-08-31","WA","Unknown","Unknown","speed_fines","Police issued",2,0,0,"Unknown"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","17-25","speed_fines","Fixed camera",462,0,0,"Young"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","17-25","speed_fines","Mobile camera",207,0,0,"Young"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","17-25","speed_fines","Police issued",70,0,0,"Young"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","26-39","speed_fines","Fixed camera",1090,0,0,"Adult"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","26-39","speed_fines","Mobile camera",426,0,0,"Adult"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","26-39","speed_fines","Police issued",75,0,0,"Adult"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","40-64","speed_fines","Fixed camera",1863,0,0,"Mature"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","40-64","speed_fines","Mobile camera",618,0,0,"Mature"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","40-64","speed_fines","Police issued",60,0,0,"Mature"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","65 and over","speed_fines","Fixed camera",570,0,0,"Senior"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","65 and over","speed_fines","Mobile camera",214,0,0,"Senior"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","unknown","speed_fines","Fixed camera",81,0,0,"Unknown"
2023,"2023-09-01","2023-09-30","ACT","Major Cities of Australia","unknown","speed_fines","Mobile camera",20,0,0,"Unknown"
2023,"2023-09-01","2023-09-30","NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1556,0,23,"Young"
2023,"2023-09-01","2023-09-30","NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2448,0,9,"Adult"
2023,"2023-09-01","2023-09-30","NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2485,0,6,"Mature"
2023,"2023-09-01","2023-09-30","NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",544,0,0,"Senior"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","0-16","speed_fines","Police issued",3,0,4,"Unknown"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","17-25","speed_fines","Police issued",1979,0,45,"Young"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","26-39","speed_fines","Police issued",2153,0,26,"Adult"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","40-64","speed_fines","Police issued",1812,0,11,"Mature"
2023,"2023-09-01","2023-09-30","NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",249,0,1,"Senior"
2023,"2023-09-01","2023-09-30","NSW","Outer Regional Australia","17-25","speed_fines","Police issued",381,0,2,"Young"
2023,"2023-09-01","2023-09-30","NSW","Outer Regional Australia","26-39","speed_fines","Police issued",692,0,6,"Adult"
2023,"2023-09-01","2023-09-30","NSW","Outer Regional Australia","40-64","speed_fines","Police issued",812,0,1,"Mature"
2023,"2023-09-01","2023-09-30","NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",229,0,1,"Senior"
2023,"2023-09-01","2023-09-30","NSW","Remote Australia","17-25","speed_fines","Police issued",24,0,1,"Young"
2023,"2023-09-01","2023-09-30","NSW","Remote Australia","26-39","speed_fines","Police issued",69,0,0,"Adult"
2023,"2023-09-01","2023-09-30","NSW","Remote Australia","40-64","speed_fines","Police issued",73,0,2,"Mature"
2023,"2023-09-01","2023-09-30","NSW","Remote Australia","65 and over","speed_fines","Police issued",18,0,0,"Senior"
2023,"2023-09-01","2023-09-30","NSW","Unknown","17-25","speed_fines","Police issued",11,0,0,"Young"
2023,"2023-09-01","2023-09-30","NSW","Unknown","40-64","speed_fines","Police issued",7,0,0,"Mature"
2023,"2023-09-01","2023-09-30","NSW","Unknown","Unknown","speed_fines","Fixed camera",35372,0,0,"Unknown"
2023,"2023-09-01","2023-09-30","NSW","Unknown","Unknown","speed_fines","Mobile camera",3518,0,0,"Unknown"
